sepal length,sepal width,petal length,petal width,iris,Seto=0 || Versi=1,,Sigmoid1,,,,,,,,,,,,,Sigmoid2,,,,,,,,,,,,,Sigmoid3,,,,,,,,,Sigmoid4,,,,,,,,,Sigmoid5,,,,,,,,,Sigmoid6,,,,,,,,,,,Sigmoid7,,,,,,,,,,,Sigmoid8,,,,,,,,,
,,,,,,,w1,w2,w3,w4,bias,result,activation,Δw1,Δw2,Δw3,Δw4,Δbias,,w1,w2,w3,w4,bias,result,activation,Δw1,Δw2,Δw3,Δw4,Δbias,,w1,w2,bias,result,activation,Δw1,Δw2,Δbias,,w1,w2,bias,result,activation,Δw1,Δw2,Δbias,,w1,w2,bias,result,activation,Δw1,Δw2,Δbias,,w1,w2,w3,bias,result,activation,Δw1,Δw2,Δw3,Δbias,,w1,w2,w3,bias,result,activation,Δw1,Δw2,Δw3,Δbias,,w1,w2,bias,result,activation,Δw1,Δw2,Δbias,error,prediksi
6.9,3.1,4.9,1.5,Iris-versicolor,1,,-0.374037057850882,-0.111248897097105,0.9399568056575,0.609246468795434,-0.0835646469102681,2.51036612383252,0.924865336218071,0.0720507131133797,0.0323706102393445,0.0511664484428348,0.0156631985029086,0.0104421323352724,,0.429991370041292,0.363077952217947,0.459908071535024,0.43498104144724,0.0837060641306393,7.08220928198367,0.999160789379065,0.00000971083135714932,0.00000436283727640042,0.00000689609763043937,0.00000211105029503246,0.00000140736686335497,,0.55857585287989,-0.335210606504558,0.0481288856802094,0.229807035453935,0.557200245342216,0.202085214783202,0.218318943112615,0.218502312574026,,0.403168589927807,-0.533879722656576,0.302011464217001,0.141456432570126,0.535305256480056,0.213818621818781,0.230994907684619,0.231188923884985,,0.350092662170404,-0.080187906491303,-0.050730062745041,0.192937893012165,0.548085400673186,0.207047254203269,0.223679588635515,0.223867460586121,,0.0869889123768312,0.0711441737747889,0.0605210304372876,-0.231763796370989,-0.112039009646616,0.472019510783118,0.146634780442383,0.140872818003512,0.144236085793588,0.263163524546411,,0.24019171599228,0.571021777140901,-0.322943989675914,-0.347391662830297,-0.0848867068586443,0.478791057289665,0.1449476043862,0.139251938940677,0.142576509057057,0.260135571722833,,0.153311365411461,0.30534050233861,-0.214207293192605,0.00435296445446587,0.50108823939526,0.117747484802763,0.119436678895711,0.249454698614916,0.248912944869722,1
5.5,2.3,4,1.3,Iris-versicolor,1,,-0.366831986539544,-0.10801183607317,0.945073450501783,0.610812788645725,-0.0825204336767408,2.22582684463405,0.902544914432673,0.0942910610558435,0.0394308073506255,0.0685753171315226,0.0222869780677448,0.0171438292828806,,0.429992341124427,0.363078388501675,0.459908761144787,0.434981252552269,0.0837062048673257,5.68885504750263,0.996627944571555,0.000124656564855863,0.0000521291089397245,0.000090659319895173,0.0000294642789659312,0.0000226648299737932,,0.57878437435821,-0.313378712193297,0.069979116937612,0.280036028762024,0.569555056848108,0.190488934007606,0.210345869471729,0.211057567287214,,0.424550452109685,-0.510780231888115,0.3251303566055,0.199248355442754,0.549647945867517,0.201227681936911,0.222204045286483,0.222955864820755,,0.370797387590731,-0.0578199476277514,-0.0283433166864289,0.248693004209025,0.561854778576864,0.194696909094127,0.21499249203225,0.215719911530952,,0.101652390421069,0.0852314555751401,0.0749446390166464,-0.205447443916348,-0.0585955128709345,0.485355311673569,0.146433513934909,0.141315363936713,0.144453760104306,0.257101595665336,,0.2546864764309,0.584946971034969,-0.308686338770209,-0.321378105658014,-0.0282421285446104,0.492939937126942,0.144370521428676,0.139324477226539,0.14241865887246,0.253479483138322,,0.165086113891738,0.317284170228181,-0.189261823331113,0.0472656378534431,0.511814210093244,0.118405640045454,0.120255959614875,0.243956617343233,0.238325365466883,1
6.5,2.8,4.6,1.5,Iris-versicolor,1,,-0.35740288043396,-0.104068755338108,0.951930982214936,0.6130414864525,-0.0808060507484528,2.60312745935156,0.93106258660015,0.0575217640410509,0.0247786060484527,0.0407077099367437,0.0132742532402425,0.00884950216016168,,0.430004806780913,0.363083601412569,0.459917827076776,0.434984198980166,0.083708471350323,6.66347210240487,0.998724922086895,0.0000211087582240127,0.00000909300354265163,0.0000149385058200705,0.00000487125189784909,0.00000324750126523272,,0.59783326775897,-0.292344125246124,0.0910848736663333,0.355733698592624,0.588007291896828,0.185853456258096,0.199359829610102,0.199614353463342,,0.444673220303376,-0.488559827359466,0.347425943087575,0.273507666260685,0.567953828426611,0.19741594396125,0.211762588346903,0.212032946874313,,0.390267078500144,-0.0363206984245264,-0.00677132553333375,0.320317363335717,0.579401594077924,0.190863903483518,0.204734396891453,0.20499578248598,,0.11629574181456,0.0993629919688114,0.0893900150270769,-0.179737284349814,-0.00312823125235506,0.499217942824668,0.147231390439434,0.142210195378532,0.145076606182436,0.250390416017607,,0.269123528573767,0.598879418757623,-0.294444472882963,-0.296030157344182,0.0317507015716708,0.507937008624591,0.144631859339059,0.139699318964382,0.14251512015298,0.245969499583069,,0.176926677896283,0.329309766189669,-0.16486616159679,0.0907274281226392,0.522666311082145,0.11890191894052,0.12097859440838,0.238176372963983,0.227847450575928,1
5.7,2.8,4.5,1.3,Iris-versicolor,1,,-0.351650704029854,-0.101590894733262,0.95600175320861,0.614368911776524,-0.0799211005324366,2.73190285599248,0.938883117349541,0.0399796299373275,0.0196391164604416,0.0315628657399954,0.00911816121377646,0.00701397016444343,,0.430006917656735,0.363084510712923,0.459919320927358,0.434984686105356,0.0837087961004496,6.1865018928501,0.997947212780328,0.0000479402496449681,0.0000235495963168264,0.0000378475655091854,0.000010933741147098,0.0000084105701131523,,0.61641861338478,-0.272408142285114,0.111046309012668,0.417942392007555,0.602990777656757,0.178465135518596,0.189692179226758,0.190082377902801,,0.464414814699501,-0.467383568524776,0.368629237775006,0.338236337234759,0.583762044652675,0.189915643304503,0.201863025755689,0.202278259982598,,0.409353468848496,-0.0158472587353811,0.0137282527152642,0.382248585960406,0.594415319845664,0.183609270088771,0.195159925596472,0.195561371480508,,0.131018880858504,0.113584011506665,0.103897675645321,-0.154698242748054,0.0523693390054513,0.513089343375748,0.146700711330173,0.142022582054898,0.144614401211537,0.243288482620342,,0.283586714507673,0.612849350654061,-0.280192960867665,-0.271433207385875,0.0907741676774547,0.522677971945502,0.143614343508922,0.13903463521285,0.141571926295488,0.238170049742739,,0.188816869790335,0.341407625630507,-0.141048524300391,0.134277644809878,0.533519062581929,0.119135374391504,0.121361779732615,0.232192260333613,0.217604464974442,1
6.3,3.3,4.7,1.6,Iris-versicolor,1,,-0.347652741036122,-0.0996269830872182,0.95915803978261,0.615280727897902,-0.0792197035159923,2.89429093538353,0.947563494828919,0.0328281450550641,0.0171956950288431,0.0244908383744129,0.00833730668065121,0.005210816675407,,0.4300117116817,0.363086865672555,0.459923105683909,0.43498577947947,0.0837096371574609,6.84858592135313,0.998940169526008,0.0000141378323807557,0.0000074055312470625,0.0000105472717761193,0.00000359056060463637,0.00000224410037789773,,0.63426512693664,-0.253438924362438,0.130054546802948,0.477890705064035,0.617249671934269,0.171368236564537,0.180659782926799,0.180851454809873,,0.483406379029951,-0.447197265949207,0.388857063773266,0.400191989050611,0.598733786670827,0.182699462687378,0.192605385523206,0.192809731151963,,0.427714395857373,0.00366873382426601,0.0332843898633151,0.442235783178925,0.608791643985175,0.176572572620163,0.186146296886073,0.18634378971305,,0.145688951991521,0.127786269712154,0.118359115766474,-0.130369394486019,0.108123061152596,0.52700446222373,0.145552357203638,0.141186164934372,0.143557887281236,0.235807913429134,,0.297948148858566,0.626752814175346,-0.266035768238116,-0.247616202411601,0.149589927758032,0.537327900228409,0.141996250760352,0.137736732438247,0.140050509333169,0.23004670106244,,0.200730407229486,0.353543803603768,-0.11782929826703,0.177925471676073,0.544364390914304,0.11911578372392,0.121449130966302,0.226024241277394,0.207603808266893,1
4.9,2.4,3.3,1,Iris-versicolor,1,,-0.344369926530615,-0.0979074135843339,0.961607123620051,0.616114458565967,-0.0786986218484516,1.78832891206127,0.856722274032829,0.172354844126397,0.0844186991639496,0.116075711350431,0.035174457984979,0.035174457984979,,0.430013125464938,0.363087606225679,0.459924160411087,0.434986138535531,0.0837098615674987,5.01492029917944,0.993405613516706,0.000423351866408315,0.000207356016199991,0.000285114522274987,0.0000863983400833295,0.0000863983400833295,,0.651401950593093,-0.235372946069758,0.148139692283935,0.472389446809808,0.615949150255632,0.155665501498204,0.180500714999833,0.181698907821601,,0.501676325298689,-0.427936727396887,0.408138036888463,0.412820571900753,0.601764005848968,0.163522411283273,0.189611133302186,0.190869802548179,,0.445371653119389,0.0222833635128733,0.0519187688346201,0.455615002686545,0.611973418794045,0.157879436457928,0.183067865970005,0.184283099953437,,0.160244187711885,0.141904886205592,0.132714904494598,-0.106788603143106,0.158524914712536,0.539548441827724,0.140920181116086,0.13767482698561,0.140010591749166,0.228785413629681,,0.312147773934601,0.640526487419171,-0.252030717304799,-0.224611532305357,0.198865309015443,0.549553126636863,0.13736360899974,0.134200161775122,0.136476976033771,0.223011280951896,,0.212641985601877,0.365688716700398,-0.0952268741392907,0.220469155497882,0.554895113176286,0.118630418728465,0.120830146975542,0.219869819893472,0.198118360274351,1
6.6,2.9,4.6,1.3,Iris-versicolor,1,,-0.327134442117976,-0.089465543667939,0.973214694755094,0.619631904364465,-0.0751811760499537,2.78859050088162,0.942056153223125,0.0417508545848155,0.0183450724690856,0.0290990804682047,0.00822365317579699,0.00632588705830538,,0.430055460651579,0.363108341827299,0.459952671863314,0.434994778369539,0.083718501401507,6.65637423545274,0.998715851221674,0.0000217393502651601,0.00000955213875287337,0.0000151516683666267,0.00000428199323404668,0.00000329384094926668,,0.666968500742914,-0.217322874569775,0.166309583066095,0.577587563531066,0.640512116030038,0.155956202249591,0.165336143445485,0.165548732648268,,0.518028566427016,-0.408975614066668,0.42722501714328,0.506786587159706,0.624052873898381,0.166181131734681,0.176176048391113,0.17640257554299,,0.461159596765182,0.0405901501098738,0.0703470788299638,0.545323340898697,0.633049891266901,0.160604890723509,0.17026442595859,0.170483351946717,,0.174336205823493,0.155672368904153,0.146715963669514,-0.0839100617801379,0.217780704361826,0.554231004357338,0.141080789039045,0.137455435499582,0.139437140884354,0.220262482954232,,0.325884134834575,0.653946503596683,-0.238383019701422,-0.202310404210167,0.263611182816791,0.565523792407252,0.136754058531459,0.133239889001291,0.13516081853413,0.213507371849693,,0.224505027474724,0.377771731397953,-0.0732398921499435,0.264826656915068,0.56582241863489,0.118232195321774,0.120641246984253,0.213326563097766,0.188510172160057,1
5.2,2.7,3.9,1.4,Iris-versicolor,1,,-0.322959356659494,-0.0876310364210304,0.976124602801914,0.620454269682044,-0.0745485873441231,2.68498088817205,0.936134561874126,0.0397103221760049,0.0206188211298487,0.0297827416320036,0.0106912405858475,0.00763660041846247,,0.430057634586605,0.363109297041175,0.459954187030151,0.434995206568863,0.0837188307856019,5.70322825126112,0.996675905201982,0.000114533913391419,0.0000594695319532369,0.0000859004350435645,0.0000308360536053821,0.0000220257525752729,,0.682564120967873,-0.200789260225226,0.182864456330922,0.621714502974366,0.650608385010024,0.148700657144543,0.158317370279504,0.158845387405468,,0.534646679600484,-0.391358009227557,0.444865274697579,0.555309411757914,0.635366535572551,0.158163278893538,0.168391955153694,0.168953572846299,,0.477220085837533,0.0576165927057328,0.0873954140246355,0.591562699687327,0.64372362118203,0.152982509225646,0.162876136692669,0.163419358130927,,0.188444284727398,0.169417912454111,0.16065967775795,-0.0618838134847147,0.271782519910334,0.567530458559879,0.13811787179511,0.134882174476987,0.136656302977918,0.212290334673418,,0.339559540687721,0.667270492496812,-0.224866937848009,-0.180959667025198,0.31916979894824,0.579121912477114,0.133484942989618,0.130357781627894,0.132072400009462,0.205169416910546,,0.236328247006901,0.389835856096378,-0.0519072358401669,0.307978729089,0.576391815314301,0.117399341448064,0.119797149417282,0.206859983772444,0.179443894132713,1
5.1,3.5,1.4,0.2,Iris-setosa,0,,-0.318988324441894,-0.0855691543080455,0.979102876965115,0.621523393740629,-0.0737849273022769,-0.505068715534807,0.376350243290879,-0.901001120879661,-0.618334102564474,-0.247333641025789,-0.0353333772893985,-0.176666886446992,,0.430069087977944,0.36311524399437,0.459962777073655,0.434998290174223,0.0837210333608595,4.27892428196663,0.986331846371553,-0.135630116490224,-0.0930794917089775,-0.037231796683591,-0.00531882809765586,-0.0265941404882793,,0.697434186682327,-0.184957523197276,0.198748995071469,0.278799025553261,0.569251764494532,-0.10506413149527,-0.275350157605877,-0.279165839183653,,0.550463007489838,-0.374518813712187,0.461760631982209,0.299527685744013,0.574327051608413,-0.105685837578224,-0.276979513557233,-0.280817774034333,,0.492518336760097,0.0739042063749997,0.103737349837728,0.361990818031088,0.589522269394255,-0.107377237852452,-0.28141230451505,-0.285311992662804,,0.202256071906909,0.182906129901809,0.174325308055742,-0.0406547800173729,0.282296435320853,0.570109135503847,-0.159077441611375,-0.160495730916524,-0.164742035488361,-0.27945006328198,,0.352908034986683,0.680306270659601,-0.211659697847063,-0.160442725334143,0.306390985490865,0.576004098080071,-0.160157465224845,-0.161585383713897,-0.165860517698385,-0.281347332084349,,0.248068181151708,0.401815571038106,-0.0312212374629225,0.341652114429822,0.584591785379023,-0.16187079254745,-0.163544546228678,-0.283929483789789,0.341747555532633,1
4.9,3,1.4,0.2,Iris-setosa,0,,-0.40908843652986,-0.147402564564493,0.954369512862536,0.617990056011689,-0.0914516159469762,-1.07847731942688,0.253794277962385,-0.471029712475636,-0.288385538250389,-0.134579917850182,-0.0192257025500259,-0.0961285127501297,,0.416506076328922,0.353807294823472,0.456239597405296,0.434466407364458,0.0810616193120315,3.90899199563447,0.980333805704066,-0.185222763416727,-0.113401691887792,-0.0529207895476364,-0.00756011279251949,-0.0378005639625974,,0.6869277735328,-0.212492538957863,0.170832411153103,0.136857130048887,0.534160979911596,-0.0674670941707056,-0.260605848639208,-0.265833787555703,,0.539894423732016,-0.402216765067911,0.433678854578776,0.176394278008758,0.543984580465101,-0.0684958925251822,-0.264579798778051,-0.269887457964415,,0.481780612974852,0.0457629759234946,0.0752061505714479,0.242342305725099,0.560290792704761,-0.0700655205677527,-0.270642817396386,-0.276072105054067,,0.186348327745771,0.166856556810157,0.157851104506906,-0.0685997863455708,0.210150133535718,0.552345031883677,-0.145903754769964,-0.148587028651845,-0.153040999797839,-0.27314566255684,,0.336892288464198,0.664147732288212,-0.228245749616901,-0.188577458542578,0.224779389919423,0.555959429528177,-0.146626007331937,-0.14932256395242,-0.153798583140127,-0.274497787832057,,0.231881101896963,0.385461116415238,-0.0596141858419015,0.282764931166109,0.570223952898432,-0.154373790367282,-0.15538397101899,-0.279487967585798,0.325155356459113,1
4.7,3.2,1.3,0.2,Iris-setosa,0,,-0.456191407777423,-0.176241118389532,0.940911521077518,0.616067485756687,-0.101064467221989,-1.46273718807027,0.188049036381463,-0.269898132639777,-0.183760430733465,-0.0746526749854703,-0.0114850269208416,-0.0574251346042079,,0.397983799987249,0.342467125634693,0.450947518450533,0.433710396085206,0.0772815629157718,3.71667407808959,0.976262468693226,-0.212665279627109,-0.144793381873776,-0.0588223113862216,-0.00904958636711102,-0.0452479318355551,,0.680181064115729,-0.238553123821784,0.144249032397533,0.0392659644926782,0.50981523004904,-0.0479166593308501,-0.248760839353491,-0.254809385109795,,0.533044834479498,-0.428674744945716,0.406690108782334,0.088429611487177,0.522093007846248,-0.0489937008932248,-0.254352334395435,-0.260536835689174,,0.474774060918077,0.018698694183856,0.0475989400660412,0.15513457806587,0.5387060482779,-0.0503480403416547,-0.26138343010757,-0.267738890400492,,0.171757952268775,0.151997853944973,0.142547004527122,-0.0959143526012549,0.147798417602366,0.536882489262847,-0.136110767232738,-0.139388695504379,-0.143824054720704,-0.266980582788092,,0.322229687731004,0.64921547589297,-0.243625607930914,-0.216027237325784,0.155958637094958,0.53891082192134,-0.136540516026592,-0.139828793852128,-0.144278157032373,-0.267823532877701,,0.216443722860235,0.369922719313339,-0.0875629826004812,0.227997218826568,0.556753666557791,-0.147530073398206,-0.14808743943634,-0.274790249912544,0.309974645225544,1
4.6,3.1,1.5,0.2,Iris-setosa,0,,-0.483181221041401,-0.194617161462878,0.933446253578971,0.614918983064602,-0.10680698068241,-1.4096006210264,0.196297056556411,-0.284912144197701,-0.19200601022019,-0.092906133977511,-0.0123874845303348,-0.061937422651674,,0.376717272024538,0.327987787447315,0.445065287311911,0.432805437448494,0.0727567697322163,3.57657738058933,0.972789833289381,-0.23689564460438,-0.159647064842082,-0.0772485797622979,-0.0102998106349731,-0.0514990531748653,,0.675389398182644,-0.263429207757133,0.118768093886554,-0.00491621031840309,0.49877094989582,-0.0489533388897734,-0.242598188749998,-0.24938396809687,,0.528145464390175,-0.454109978385259,0.380636425213417,0.0425562551383863,0.510637458432389,-0.0500956303724868,-0.248259045619328,-0.255203166319973,,0.469739256883912,-0.00743964882690096,0.0208250510259919,0.105796269759247,0.526424424982806,-0.0515234743963613,-0.25533501595895,-0.262477060533787,,0.158146875545501,0.138058984394535,0.128164599055051,-0.122612410880064,0.0942337207245108,0.523541012421131,-0.130274101645782,-0.133373517799823,-0.137496919304055,-0.261190235062794,,0.308575636128345,0.635232596507757,-0.258053423634151,-0.242809590613554,0.0996269059755635,0.524886145902477,-0.130574707227313,-0.133681275238734,-0.137814191431545,-0.261792927704763,,0.201690715520414,0.355113975369706,-0.115042007591736,0.176945759695676,0.544121380644683,-0.141325819092179,-0.141688927399893,-0.269942212241622,0.296068076874676,1
5,3.6,1.4,0.2,Iris-setosa,0,,-0.511672435461171,-0.213817762484897,0.92415564018122,0.613680234611569,-0.113000722947577,-2.02455290202304,0.116649031150805,-0.120197535135077,-0.0865422252972556,-0.0336553098378216,-0.00480790140540309,-0.0240395070270154,,0.3530277075641,0.312023080963107,0.437340429335681,0.431775456384997,0.0676068644147298,3.65466018604937,0.97478210705575,-0.239620458155707,-0.172526729872109,-0.067093728283598,-0.00958481832622828,-0.0479240916311414,,0.670494064293667,-0.287689026632133,0.0938296970768666,-0.1083919354882,0.47292851575359,-0.0275024671359671,-0.229825422462109,-0.235771072118135,,0.523135901352926,-0.478935882947192,0.35511610858142,-0.0507187244894279,0.487323036267995,-0.0284046091767789,-0.237364207060064,-0.243504887237829,,0.464586909444275,-0.0329731504227959,-0.0054226550273868,0.0166293207992356,0.504157234398755,-0.0294026937098926,-0.245704738778245,-0.252061190905911,,0.145119465380923,0.124721632614552,0.114414907124646,-0.148731434386343,0.0383625268271877,0.509589455682029,-0.12045536898056,-0.124121667844137,-0.128409355052217,-0.254701006532921,,0.295518165405614,0.621864468983883,-0.271834842777306,-0.26898888338403,0.0367714625840541,0.509191829948922,-0.120364976012456,-0.124028523586165,-0.128312993197749,-0.254509872006046,,0.187558133611196,0.340945082629716,-0.142036228815898,0.12714786893608,0.531744212471935,-0.134939509148988,-0.134834217682196,-0.264800434240514,0.282751907497399,1
5.4,3.9,1.7,0.4,Iris-setosa,0,,-0.523692188974679,-0.222471985014623,0.920790109197437,0.613199444471029,-0.115404673650279,-2.00036027224652,0.119165100936341,-0.135087896473591,-0.0975634807864824,-0.0425276711120564,-0.0100065108498956,-0.0250162771247391,,0.32906566174853,0.294770407975896,0.430631056507321,0.430816974552374,0.0628144552516156,3.89377320568307,0.980038241129198,-0.207065909894778,-0.149547601590673,-0.0651874160779857,-0.0153382155477613,-0.0383455388694033,,0.66774381758007,-0.310671568878344,0.070252589865053,-0.154645668645781,0.461415448910241,-0.0273285906362095,-0.224755936840588,-0.229333843730041,,0.520295440435249,-0.502672303653199,0.330765619857637,-0.0998714018028216,0.47505288193322,-0.0282343992036036,-0.232205492358213,-0.236935134378702,,0.461646640073286,-0.0575436243006205,-0.0306287741179779,-0.0320115580045013,0.491997793835497,-0.0293069747340711,-0.241026573598426,-0.24593588646165,,0.133073928482867,0.112309465830139,0.101573971619424,-0.174201535039636,-0.0094720632316104,0.4976320018968,-0.11480497167941,-0.118198107118807,-0.122414177767602,-0.248810420090079,,0.283481667804368,0.609461616625267,-0.284666142097081,-0.294439870584635,-0.0141656660627721,0.496458642703304,-0.114531098021028,-0.117916138946725,-0.122122151924012,-0.248216868965971,,0.174064182696297,0.327461660861497,-0.168516272239949,0.0806748071424077,0.52015777002765,-0.129213218526679,-0.128908548575185,-0.259656167678451,0.270564105720138,1
4.6,3.4,1.4,0.3,Iris-setosa,0,,-0.537200978622038,-0.232228333093271,0.916537342086232,0.612198793386039,-0.117906301362753,-1.91179521860471,0.128779302983689,-0.132925453835689,-0.0982492484872484,-0.040455572906514,-0.00866905133711015,-0.0288968377903672,,0.308359070759052,0.279815647816829,0.424112314899522,0.429283152997598,0.0589799013646753,3.15134701619214,0.958961765191831,-0.347199493439284,-0.256625712542079,-0.105669411046739,-0.0226434452243011,-0.0754781507476704,,0.665010958516449,-0.333147162562403,0.047319205492049,-0.18651653787318,0.453505576401858,-0.0289485665658542,-0.21556700378539,-0.224792073688431,,0.517472000514888,-0.52589285288902,0.307072106419767,-0.130599348548574,0.467396490665256,-0.0299675324343547,-0.223154786024367,-0.23270457084358,,0.458715942599879,-0.081646281660463,-0.0552223627641429,-0.0744449057910917,0.481397364144301,-0.0309541014477293,-0.23050132339978,-0.24036549919555,,0.121593431314926,0.100489655118258,0.0893325538426638,-0.199082577048644,-0.0539663097909155,0.486511695962728,-0.110237601104014,-0.113614188174206,-0.117017504000963,-0.243078821607104,,0.272028558002266,0.597670002730594,-0.296878357289482,-0.319261557481232,-0.0594626863051211,0.485138707059358,-0.109909371167194,-0.113275904526587,-0.116669087058283,-0.242355059973512,,0.161142860843629,0.314570806003978,-0.194481889007794,0.0365264716169156,0.509130602768788,-0.123807696383331,-0.123458297602795,-0.254480411078989,0.259213970675709,1
5,3.4,1.5,0.2,Iris-setosa,0,,-0.550493524005607,-0.242053257941996,0.91249178479558,0.611331888252328,-0.120795985141789,-2.20524062732877,0.0992808651996609,-0.0887810946424915,-0.0603711443568942,-0.0266343283927474,-0.00355124378569966,-0.0177562189284983,,0.273639121415123,0.254153076562621,0.413545373794848,0.427018808475168,0.0514320862899083,2.98946997606574,0.952096142038706,-0.434242275425162,-0.29528474728911,-0.130272682627548,-0.0173696910170065,-0.0868484550850323,,0.662116101859864,-0.354703862940942,0.0248399981232058,-0.247136721893817,0.438528374450901,-0.0214397028010718,-0.205605161501217,-0.21594999960924,,0.514475247271453,-0.548208331491457,0.283801649335409,-0.187067840438164,0.453368946034329,-0.0223096824065586,-0.21394820146537,-0.224712812098205,,0.455620532455106,-0.104696414000441,-0.0792589126836978,-0.133705563873932,0.466623317629706,-0.023060167040998,-0.221145293509966,-0.23227201933245,,0.110569671204525,0.0891282363008372,0.0776308034425676,-0.223390459209354,-0.0982702034262235,0.475452200873223,-0.103998359373516,-0.107517846792715,-0.110661161982233,-0.237153090729276,,0.261037620885546,0.586342412277936,-0.30854526599531,-0.343497063478583,-0.107169634109112,0.473233205360241,-0.103465725178082,-0.106967187319179,-0.110094403820534,-0.23593849612955,,0.148762091205296,0.302224976243699,-0.219929930115693,-0.0061777721979038,0.498455561862461,-0.118494766374589,-0.117941736323588,-0.249225403009933,0.248457947151622,0
4.4,2.9,1.4,0.2,Iris-setosa,0,,-0.559371633469856,-0.248090372377685,0.909828351956306,0.610976763873758,-0.122571607034639,-1.90731382868371,0.129282930379713,-0.128068435900906,-0.0844087418437787,-0.0407490477866518,-0.00582129254095025,-0.0291064627047513,,0.230214893872607,0.22462460183371,0.400518105532094,0.425281839373467,0.042747240781405,2.35288583475826,0.913163335891437,-0.637210224043621,-0.419979465846932,-0.202748707650243,-0.0289641010928919,-0.144820505464459,,0.659972131579757,-0.375264379091064,0.00324499816228184,-0.254109542950167,0.436812260341569,-0.0277852311450149,-0.196255254165232,-0.214918017896159,,0.512244279030797,-0.569603151637994,0.261330368125588,-0.192585904495094,0.452001784060951,-0.0289488039876958,-0.204473911148443,-0.223918222635202,,0.453314515751006,-0.126810943351438,-0.102486114616943,-0.159679389695331,0.460164758243419,-0.0295569166099225,-0.20876918933466,-0.228621957462689,,0.100169835267173,0.0783764516215657,0.0665646872443443,-0.247105768282281,-0.137293336946528,0.465730479024588,-0.101240559282222,-0.104761055422551,-0.106652998819453,-0.23177133169993,,0.250691048367738,0.575645693546018,-0.319554706377363,-0.367090913091538,-0.144440923342512,0.463952419646944,-0.100803368108331,-0.104308661548762,-0.106192434890496,-0.230770464248203,,0.136912614567837,0.29043080261134,-0.244852470416687,-0.0463420192379635,0.488416568147846,-0.113674199013132,-0.113240215229261,-0.244077216615086,0.238550744041319,0
4.9,3.1,1.5,0.1,Iris-setosa,0,,-0.572178477059947,-0.256531246562063,0.905753447177641,0.610394634619663,-0.125482253305114,-2.30473402101282,0.0907316496103241,-0.0733560206521226,-0.0464089110248123,-0.0224559246894253,-0.00149706164596169,-0.0149706164596169,,0.166493871468245,0.182626655249017,0.380243234767069,0.422385429264178,0.0282651902349591,2.02283118677833,0.883173442680054,-0.893016857303825,-0.564969848498338,-0.273372507337905,-0.018224833822527,-0.18224833822527,,0.657193608465255,-0.394889904507587,-0.018246803627334,-0.307374819861483,0.423755644552185,-0.0187770118043714,-0.182773687348717,-0.206951068177591,,0.509349398632027,-0.590050542752838,0.238938545862068,-0.23596431217028,0.441281120933005,-0.01974298630923,-0.192176393379756,-0.217597568147636,,0.450358824090014,-0.147687862284904,-0.125348310363212,-0.214920509113175,0.446475741757828,-0.0200226334157932,-0.194898452318391,-0.220679702196386,,0.0900457793389508,0.0679003460793106,0.0558993873623989,-0.270282901452274,-0.177204632923241,0.455814405729759,-0.0958227490409937,-0.0997857389070942,-0.100960384847648,-0.226127369093235,,0.240610711556905,0.565214827391141,-0.330173949866413,-0.390167959516359,-0.186203838931004,0.453583076292392,-0.0952759566360315,-0.0992163325322614,-0.100384275602305,-0.224837020723858,,0.125545194666524,0.279106781088414,-0.269260192078195,-0.0854367713988965,0.47865379018908,-0.108889816838283,-0.108356773014555,-0.238890687677918,0.229109450862372,0
7,3.2,4.7,1.4,Iris-versicolor,1,,-0.579514079125159,-0.261172137664544,0.903507854708698,0.610244928455067,-0.126979314951076,0.0815011076142441,0.520364005943358,1.67594135730718,0.76614462048328,1.12527491133482,0.335188271461435,0.239420193901025,,0.0771921857378627,0.126129670399183,0.352905984033279,0.420562945881925,0.0100403564124321,3.20144685104596,0.960888688478833,0.0205781285275395,0.00940714446973233,0.0138167434399194,0.00411562570550789,0.00293973264679135,,0.655315907284818,-0.413167273242458,-0.0389419104450931,-0.0949468590802808,0.476281101190312,0.135955595102411,0.251051556174573,0.261270175395663,,0.507375100001104,-0.609268182090813,0.217178789047304,-0.104240375821334,0.473963477968199,0.136494111902205,0.252045965271989,0.262305060194848,,0.448356560748435,-0.167177707516743,-0.14741628058285,-0.0747468326594694,0.48132198733537,0.134762364246423,0.24884817158385,0.258977105847502,,0.0804635044348514,0.0579217721886012,0.0458033488776341,-0.292895638361598,-0.205073428358746,0.448910565192421,0.129866561425408,0.129234619998835,0.131241049198614,0.272667886886227,,0.231083115893302,0.555293194137915,-0.340212377426644,-0.412651661588745,-0.203154144718001,0.449385422938592,0.129779989620324,0.129148469459314,0.13115356113082,0.27248612068793,,0.114656212982696,0.268271103786958,-0.293149260845987,-0.121121752035597,0.46975652680659,0.118580508458372,0.118705942959924,0.264151743471539,0.281158140864211,0
